Order Date,Ship Date,Ship Mode,Segment,City,State,Postal Code,Region,Category,Sub-Category,Product Name,Sales
2016-11-21,2016-11-23,Second Class,Consumer,Newark,Ohio,43055.0,East,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",396.802
2016-11-21,2016-11-23,Second Class,Consumer,Newark,Ohio,43055.0,East,Office Supplies,Supplies,Acme Rosewood Handle Letter Opener,15.88
2016-12-15,2016-12-19,Standard Class,Home Office,New York City,New York,10009.0,East,Office Supplies,Art,"Sanford Colorific Eraseable Coloring Pencils, 12 Count",3.28
2015-12-05,2015-12-09,Second Class,Corporate,Decatur,Illinois,62521.0,Central,Office Supplies,Storage,"Tenex File Box, Personal Filing Tote with Lid, Black",24.816
2015-12-05,2015-12-09,Second Class,Corporate,Decatur,Illinois,62521.0,Central,Technology,Accessories,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,408.744
2015-11-19,2015-11-24,Second Class,Home Office,Monroe,Louisiana,71203.0,South,Technology,Phones,AT&T TR1909W,503.96
2015-11-19,2015-11-24,Second Class,Home Office,Monroe,Louisiana,71203.0,South,Technology,Phones,Nokia Lumia 521 (T-Mobile),149.95
2015-11-19,2015-11-24,Second Class,Home Office,Monroe,Louisiana,71203.0,South,Technology,Accessories,HP Standard 104 key PS/2 Keyboard,29.0
2017-11-28,2017-12-02,Standard Class,Consumer,Fairfield,Connecticut,6824.0,East,Office Supplies,Binders,Avery Poly Binder Pockets,7.16
2015-08-26,2015-08-30,Standard Class,Home Office,Los Angeles,California,90032.0,West,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,176.8
2017-07-16,2017-07-22,Standard Class,Corporate,Grand Prairie,Texas,75051.0,Central,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",37.224
2017-07-16,2017-07-22,Standard Class,Corporate,Grand Prairie,Texas,75051.0,Central,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,20.016
2016-10-12,2016-10-14,First Class,Home Office,New York City,New York,10035.0,East,Furniture,Bookcases,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",899.136
2016-10-12,2016-10-14,First Class,Home Office,New York City,New York,10035.0,East,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,71.76
2016-10-12,2016-10-14,First Class,Home Office,New York City,New York,10035.0,East,Office Supplies,Paper,Xerox 205,51.84
2016-10-12,2016-10-14,First Class,Home Office,New York City,New York,10035.0,East,Furniture,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",626.352
2016-10-12,2016-10-14,First Class,Home Office,New York City,New York,10035.0,East,Office Supplies,Art,4009 Highlighters by Sanford,19.9
2016-10-31,2016-11-06,Standard Class,Corporate,Redlands,California,92374.0,West,Office Supplies,Envelopes,Poly String Tie Envelopes,14.28
2015-03-21,2015-03-25,Standard Class,Consumer,Hamilton,Ohio,45011.0,East,Office Supplies,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",7.408
2015-03-21,2015-03-25,Standard Class,Consumer,Hamilton,Ohio,45011.0,East,Office Supplies,Art,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",6.048
2018-11-06,2018-11-13,Standard Class,Home Office,Westfield,New Jersey,7090.0,East,Office Supplies,Storage,Decoflex Hanging Personal Folder File,46.26
2018-07-06,2018-07-13,Standard Class,Corporate,Philadelphia,Pennsylvania,19120.0,East,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",2.946
2018-07-06,2018-07-13,Standard Class,Corporate,Philadelphia,Pennsylvania,19120.0,East,Office Supplies,Paper,"Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page",16.056
2018-06-24,2018-06-29,Standard Class,Consumer,Akron,Ohio,44312.0,East,Office Supplies,Paper,Southworth 25% Cotton Linen-Finish Paper & Envelopes,21.744
2015-08-03,2015-08-05,First Class,Consumer,Denver,Colorado,80219.0,West,Furniture,Tables,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,218.75
2015-08-03,2015-08-05,First Class,Consumer,Denver,Colorado,80219.0,West,Office Supplies,Appliances,"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",2.6
2018-12-17,2018-12-21,Second Class,Consumer,Dallas,Texas,75220.0,Central,Office Supplies,Appliances,Eureka Sanitaire  Commercial Upright,66.284
2018-06-03,2018-06-07,Standard Class,Corporate,Franklin,Tennessee,37064.0,South,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Burgundy",35.168
2018-12-09,2018-12-14,Standard Class,Consumer,Whittier,California,90604.0,West,Technology,Phones,Nortel Business Series Terminal T7208 Digital phone,444.768
2018-12-01,2018-12-07,Standard Class,Consumer,Saginaw,Michigan,48601.0,Central,Office Supplies,Storage,"Tennsco Lockers, Gray",83.92
2018-12-01,2018-12-07,Standard Class,Consumer,Saginaw,Michigan,48601.0,Central,Technology,Phones,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,131.98
2018-12-01,2018-12-07,Standard Class,Consumer,Saginaw,Michigan,48601.0,Central,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",15.92
2018-12-01,2018-12-07,Standard Class,Consumer,Saginaw,Michigan,48601.0,Central,Office Supplies,Fasteners,"Advantus Push Pins, Aluminum Head",52.29
2018-12-01,2018-12-07,Standard Class,Consumer,Saginaw,Michigan,48601.0,Central,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",91.99
2016-02-09,2016-02-13,Second Class,Corporate,Dallas,Texas,75220.0,Central,Technology,Accessories,Memorex Micro Travel Drive 8 GB,20.8
2016-01-02,2016-01-09,Standard Class,Corporate,Medina,Ohio,44256.0,East,Office Supplies,Labels,Avery 505,23.68
2016-01-02,2016-01-09,Standard Class,Corporate,Medina,Ohio,44256.0,East,Furniture,Bookcases,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,452.45
2016-01-02,2016-01-09,Standard Class,Corporate,Medina,Ohio,44256.0,East,Technology,Phones,Speck Products Candyshell Flip Case,62.982
2016-01-02,2016-01-09,Standard Class,Corporate,Medina,Ohio,44256.0,East,Technology,Machines,Cisco 9971 IP Video Phone Charcoal,1188.0
2016-01-02,2016-01-09,Standard Class,Corporate,Medina,Ohio,44256.0,East,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,89.584
2017-10-28,2017-11-01,Standard Class,Consumer,Los Angeles,California,90032.0,West,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",93.06
2017-10-28,2017-11-01,Standard Class,Consumer,Los Angeles,California,90032.0,West,Technology,Phones,Adtran 1202752G1,302.376
2016-12-24,2016-12-27,First Class,Consumer,Dublin,Ohio,43017.0,East,Office Supplies,Fasteners,OIC Bulk Pack Metal Binder Clips,5.584
2016-12-24,2016-12-27,First Class,Consumer,Dublin,Ohio,43017.0,East,Office Supplies,Paper,"While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle",22.704
2016-12-24,2016-12-27,First Class,Consumer,Dublin,Ohio,43017.0,East,Office Supplies,Binders,Ibico Standard Transparent Covers,19.776
2016-12-24,2016-12-27,First Class,Consumer,Dublin,Ohio,43017.0,East,Furniture,Furnishings,"Executive Impressions 14"" Two-Color Numerals Wall Clock",72.704
2016-12-24,2016-12-27,First Class,Consumer,Dublin,Ohio,43017.0,East,Technology,Machines,Swingline SM12-08 MicroCut Jam Free Shredder,479.988
2016-12-24,2016-12-27,First Class,Consumer,Dublin,Ohio,43017.0,East,Office Supplies,Art,Stanley Bostitch Contemporary Electric Pencil Sharpeners,27.168
2016-08-09,2016-08-16,Standard Class,Corporate,Detroit,Michigan,48227.0,Central,Office Supplies,Art,"Sanford Uni-Blazer View Highlighters, Chisel Tip, Yellow",2.2
2016-08-09,2016-08-16,Standard Class,Corporate,Detroit,Michigan,48227.0,Central,Furniture,Tables,Bevis 36 x 72 Conference Tables,622.45
2016-08-09,2016-08-16,Standard Class,Corporate,Detroit,Michigan,48227.0,Central,Office Supplies,Storage,Rogers Deluxe File Chest,21.98
2016-02-28,2016-03-04,Standard Class,Consumer,Columbia,Tennessee,38401.0,South,Furniture,Chairs,Global Low Back Tilter Chair,161.568
2016-02-28,2016-03-04,Standard Class,Consumer,Columbia,Tennessee,38401.0,South,Furniture,Chairs,"Global Push Button Manager's Chair, Indigo",389.696
2015-09-13,2015-09-17,Standard Class,Corporate,Charlotte,North Carolina,28205.0,South,Office Supplies,Binders,GBC Instant Index System for Binding Systems,18.648
2018-04-07,2018-04-12,Standard Class,Home Office,Tampa,Florida,33614.0,South,Furniture,Tables,Bush Advantage Collection Round Conference Table,233.86
2018-04-07,2018-04-12,Standard Class,Home Office,Tampa,Florida,33614.0,South,Furniture,Tables,Bretford Rectangular Conference Table Tops,620.6145
2018-04-07,2018-04-12,Standard Class,Home Office,Tampa,Florida,33614.0,South,Office Supplies,Binders,GBC Instant Index System for Binding Systems,5.328
2018-04-07,2018-04-12,Standard Class,Home Office,Tampa,Florida,33614.0,South,Furniture,Furnishings,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",258.072
2018-04-07,2018-04-12,Standard Class,Home Office,Tampa,Florida,33614.0,South,Technology,Accessories,Logitech P710e Mobile Speakerphone,617.976
2018-11-12,2018-11-16,Standard Class,Corporate,Santa Clara,California,95051.0,West,Office Supplies,Paper,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),10.56
2017-06-04,2017-06-09,Second Class,Consumer,Chicago,Illinois,60610.0,Central,Office Supplies,Paper,Xerox 1957,25.92
2017-06-04,2017-06-09,Second Class,Consumer,Chicago,Illinois,60610.0,Central,Furniture,Furnishings,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,419.68
2017-06-04,2017-06-09,Second Class,Consumer,Chicago,Illinois,60610.0,Central,Furniture,Furnishings,Staple-based wall hangings,11.688
2017-06-04,2017-06-09,Second Class,Consumer,Chicago,Illinois,60610.0,Central,Technology,Phones,PureGear Roll-On Screen Protector,31.984
2017-06-04,2017-06-09,Second Class,Consumer,Chicago,Illinois,60610.0,Central,Furniture,Tables,KI Conference Tables,177.225
2017-06-04,2017-06-09,Second Class,Consumer,Chicago,Illinois,60610.0,Central,Furniture,Furnishings,Eldon 100 Class Desk Accessories,4.044
2017-06-04,2017-06-09,Second Class,Consumer,Chicago,Illinois,60610.0,Central,Office Supplies,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",7.408
2015-06-01,2015-06-06,Second Class,Home Office,Lakeville,Minnesota,55044.0,Central,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,2001.86
2015-06-01,2015-06-06,Second Class,Home Office,Lakeville,Minnesota,55044.0,Central,Office Supplies,Storage,Safco Steel Mobile File Cart,166.72
2015-06-01,2015-06-06,Second Class,Home Office,Lakeville,Minnesota,55044.0,Central,Office Supplies,Paper,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",47.88
2015-06-01,2015-06-06,Second Class,Home Office,Lakeville,Minnesota,55044.0,Central,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,1503.25
2015-06-01,2015-06-06,Second Class,Home Office,Lakeville,Minnesota,55044.0,Central,Office Supplies,Paper,Xerox 205,25.92
2017-12-10,2017-12-15,Second Class,Consumer,San Francisco,California,94109.0,West,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",321.568
2017-09-11,2017-09-17,Standard Class,Consumer,San Diego,California,92037.0,West,Office Supplies,Paper,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",7.61
2017-09-11,2017-09-17,Standard Class,Consumer,San Diego,California,92037.0,West,Technology,Accessories,Logitech P710e Mobile Speakerphone,3347.37
2017-12-10,2017-12-13,First Class,Consumer,New York City,New York,10024.0,East,Office Supplies,Storage,"Fellowes Personal Hanging Folder Files, Navy",80.58
2017-12-10,2017-12-13,First Class,Consumer,New York City,New York,10024.0,East,Office Supplies,Envelopes,Tyvek Side-Opening Peel & Seel Expanding Envelopes,361.92
2016-11-28,2016-12-04,Standard Class,Corporate,Chicago,Illinois,60623.0,Central,Furniture,Furnishings,Eldon 100 Class Desk Accessories,12.132
2016-11-28,2016-12-04,Standard Class,Corporate,Chicago,Illinois,60623.0,Central,Office Supplies,Storage,"Belkin 19"" Vented Equipment Shelf, Black",82.368
2016-11-28,2016-12-04,Standard Class,Corporate,Chicago,Illinois,60623.0,Central,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",53.92
2016-11-28,2016-12-04,Standard Class,Corporate,Chicago,Illinois,60623.0,Central,Technology,Phones,Logitech Mobile Speakerphone P710e - speaker phone,647.904
2018-12-01,2018-12-03,Second Class,Consumer,New York City,New York,10009.0,East,Technology,Accessories,Sabrent 4-Port USB 2.0 Hub,20.37
2018-12-01,2018-12-03,Second Class,Consumer,New York City,New York,10009.0,East,Office Supplies,Storage,Safco Industrial Shelving,221.55
2018-12-01,2018-12-03,Second Class,Consumer,New York City,New York,10009.0,East,Office Supplies,Binders,Acco 3-Hole Punch,17.52
2018-06-08,2018-06-12,Standard Class,Corporate,Pasadena,Texas,77506.0,Central,Office Supplies,Appliances,Eureka Disposable Bags for Sanitaire Vibra Groomer I Upright Vac,1.624
2015-09-19,2015-09-21,Second Class,Corporate,Houston,Texas,77036.0,Central,Technology,Machines,Lexmark MX611dhe Monochrome Laser Printer,3059.982
2015-09-19,2015-09-21,Second Class,Corporate,Houston,Texas,77036.0,Central,Technology,Machines,Xerox WorkCentre 6505DN Laser Multifunction Printer,2519.958
2017-06-06,2017-06-13,Standard Class,Consumer,Chicago,Illinois,60610.0,Central,Technology,Phones,Cisco Small Business SPA 502G VoIP phone,328.224
2016-11-10,2016-11-15,Standard Class,Consumer,Brentwood,California,94513.0,West,Technology,Accessories,Microsoft Sculpt Comfort Mouse,79.9
2018-06-16,2018-06-20,Standard Class,Corporate,Chapel Hill,North Carolina,27514.0,South,Office Supplies,Art,"Quartet Omega Colored Chalk, 12/Pack",14.016
2017-01-22,2017-01-28,Standard Class,Consumer,Morristown,New Jersey,7960.0,East,Office Supplies,Fasteners,Bagged Rubber Bands,7.56
2018-12-09,2018-12-13,Standard Class,Corporate,Cincinnati,Ohio,45231.0,East,Office Supplies,Storage,Safco Commercial Shelving,37.208
2018-12-09,2018-12-13,Standard Class,Corporate,Cincinnati,Ohio,45231.0,East,Office Supplies,Envelopes,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",57.576
2018-12-28,2019-01-02,Second Class,Corporate,San Francisco,California,94110.0,West,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,725.84
2016-07-30,2016-07-31,First Class,Consumer,San Francisco,California,94109.0,West,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,209.93
2016-07-30,2016-07-31,First Class,Consumer,San Francisco,California,94109.0,West,Furniture,Furnishings,Regeneration Desk Collection,5.28
2016-07-30,2016-07-31,First Class,Consumer,San Francisco,California,94109.0,West,Office Supplies,Binders,Presstex Flexible Ring Binders,10.92
2018-09-16,2018-09-17,First Class,Corporate,Inglewood,California,90301.0,West,Office Supplies,Paper,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",8.82
2018-09-16,2018-09-17,First Class,Corporate,Inglewood,California,90301.0,West,Office Supplies,Art,Newell 330,5.98
2018-10-13,2018-10-17,Standard Class,Corporate,Philadelphia,Pennsylvania,19140.0,East,Office Supplies,Paper,"Post-it “Important Message” Note Pad, Neon Colors, 50 Sheets/Pad",11.648
2018-10-13,2018-10-17,Standard Class,Corporate,Philadelphia,Pennsylvania,19140.0,East,Office Supplies,Paper,"Adams Write n' Stick Phone Message Book, 11"" X 5 1/4"", 200 Messages",18.176
2018-10-13,2018-10-17,Standard Class,Corporate,Philadelphia,Pennsylvania,19140.0,East,Office Supplies,Storage,Eldon Simplefile Box Office,59.712
2018-10-13,2018-10-17,Standard Class,Corporate,Philadelphia,Pennsylvania,19140.0,East,Office Supplies,Labels,Avery 489,24.84
2016-09-26,2016-09-28,Second Class,Consumer,Houston,Texas,77070.0,Central,Office Supplies,Binders,Round Ring Binders,2.08
2016-09-26,2016-09-28,Second Class,Consumer,Houston,Texas,77070.0,Central,Technology,Phones,Bose SoundLink Bluetooth Speaker,1114.4
2016-11-02,2016-11-06,Standard Class,Consumer,Los Angeles,California,90004.0,West,Furniture,Tables,"Bevis Round Bullnose 29"" High Table Top",1038.84
2016-09-26,2016-10-02,Standard Class,Consumer,Portland,Oregon,97206.0,West,Office Supplies,Paper,Easy-staple paper,141.76
2016-09-26,2016-10-02,Standard Class,Consumer,Portland,Oregon,97206.0,West,Technology,Accessories,Microsoft Arc Touch Mouse,239.8
2016-09-26,2016-10-02,Standard Class,Consumer,Portland,Oregon,97206.0,West,Office Supplies,Paper,Xerox 216,31.104
2017-12-18,2017-12-20,Second Class,Corporate,Tamarac,Florida,33319.0,South,Office Supplies,Binders,GBC VeloBinder Electric Binding Machine,254.058
2017-12-18,2017-12-20,Second Class,Corporate,Tamarac,Florida,33319.0,South,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",194.528
2017-12-18,2017-12-20,Second Class,Corporate,Tamarac,Florida,33319.0,South,Office Supplies,Supplies,Premier Automatic Letter Opener,961.48
2017-11-20,2017-11-24,Second Class,Home Office,Columbus,Ohio,43229.0,East,Office Supplies,Fasteners,Advantus SlideClip Paper Clips,19.096
2017-11-20,2017-11-24,Second Class,Home Office,Columbus,Ohio,43229.0,East,Office Supplies,Labels,Avery 512,18.496
2017-11-20,2017-11-24,Second Class,Home Office,Columbus,Ohio,43229.0,East,Technology,Accessories,Logitech Wireless Gaming Headset G930,255.984
2017-11-20,2017-11-24,Second Class,Home Office,Columbus,Ohio,43229.0,East,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish",86.97
2015-12-26,2015-12-28,First Class,Corporate,Colorado Springs,Colorado,80906.0,West,Furniture,Furnishings,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",300.416
2015-12-26,2015-12-28,First Class,Corporate,Colorado Springs,Colorado,80906.0,West,Furniture,Chairs,Global Deluxe Office Fabric Chairs,230.352
2015-12-26,2015-12-28,First Class,Corporate,Colorado Springs,Colorado,80906.0,West,Furniture,Furnishings,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,218.352
2015-12-26,2015-12-28,First Class,Corporate,Colorado Springs,Colorado,80906.0,West,Office Supplies,Binders,Ibico Laser Imprintable Binding System Covers,78.6
2015-12-26,2015-12-28,First Class,Corporate,Colorado Springs,Colorado,80906.0,West,Office Supplies,Fasteners,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",27.552
2017-10-28,2017-11-03,Standard Class,Corporate,Belleville,New Jersey,7109.0,East,Office Supplies,Paper,Xerox 223,32.4
2017-10-28,2017-11-03,Standard Class,Corporate,Belleville,New Jersey,7109.0,East,Office Supplies,Storage,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",1082.48
